,NDC,PART_#,FILE,TYPE,DRUG,ORIG_FOLDER,IMAGES,FILENAME,FILETYPE,NDC_prod
11490,00093005801,1,PillProjectDisc96/images/NGL6ZR5KKPGRKK4EWKDCEVYMMP_X6_.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc96,images,NGL6ZR5KKPGRKK4EWKDCEVYMMP_X6_.JPG,.JPG,000930058
11491,00093005801,1,PillProjectDisc71/images/CN0-7ER13FWJNBYR7JDK2CUCTYM0JE9.JPG,MC_API_NLMIMAGE_V1.3,LEVOTHYROXINE 0.088MG,PillProjectDisc71,images,CN0-7ER13FWJNBYR7JDK2CUCTYM0JE9.JPG,.JPG,000930058
11492,00093005801,1,PillProjectDisc28/images/BBUA!MU55JL58PB1J2-6N5KMP5OGBAU.JPG,MC_API_RXNAV_V1.3,LEVOTHYROXINE 0.088MG,PillProjectDisc28,images,BBUA!MU55JL58PB1J2-6N5KMP5OGBAU.JPG,.JPG,000930058
11493,00093005801,1,PillProjectDisc104/images/U_62NS54EV5S28JR!XELNDVZF2PV!T.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc104,images,U_62NS54EV5S28JR!XELNDVZF2PV!T.JPG,.PNG,000930058
11494,00093005801,1,PillProjectDisc107/images/XFLCL20J7-9SK5Z!8QCGL8IHD_ZVXT.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc107,images,XFLCL20J7-9SK5Z!8QCGL8IHD_ZVXT.JPG,.PNG,000930058
11495,00093005801,1,PillProjectDisc12/images/94PYH!59RRBE520Y18V5YK7J0UUMJC.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc12,images,94PYH!59RRBE520Y18V5YK7J0UUMJC.JPG,.PNG,000930058
11496,00093005801,1,PillProjectDisc17/images/B1BQNJT89OJED6YRZH7E!4O1T3N0Z-Y.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc17,images,B1BQNJT89OJED6YRZH7E!4O1T3N0Z-Y.JPG,.PNG,000930058
11497,00093005801,1,PillProjectDisc31/images/BE4D7120I7R6SDZ3WR_PCOR7A8NW10Z.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc31,images,BE4D7120I7R6SDZ3WR_PCOR7A8NW10Z.JPG,.PNG,000930058
11498,00093005801,1,PillProjectDisc35/images/BIK5881O_QIX1VJDF!EATDLVXP9ADS2.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc35,images,BIK5881O_QIX1VJDF!EATDLVXP9ADS2.JPG,.PNG,000930058
11499,00093005801,1,PillProjectDisc69/images/CLA5X7AMVBRNVEA39FX617UKIV51!P5.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc69,images,CLA5X7AMVBRNVEA39FX617UKIV51!P5.JPG,.PNG,000930058
11500,00093005801,1,PillProjectDisc90/images/HTNYFOIQQOHOPEUNEWYYAKYD2T1X44.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc90,images,HTNYFOIQQOHOPEUNEWYYAKYD2T1X44.JPG,.PNG,000930058
11501,00093005801,1,PillProjectDisc102/images/SO161MXIRVUGEDW9-TN7CXA4!4YAY.JPG,MC_CHALLENGE_V1.0,LEVOTHYROXINE 0.088MG,PillProjectDisc102,images,SO161MXIRVUGEDW9-TN7CXA4!4YAY.JPG,.JPG,000930058
11502,00093005801,1,PillProjectDisc40/images/BMXX-V--GS9R8HAF63NJL99R-98WSQO.JPG,MC_CHALLENGE_V1.0,LEVOTHYROXINE 0.088MG,PillProjectDisc40,images,BMXX-V--GS9R8HAF63NJL99R-98WSQO.JPG,.JPG,000930058
11503,00093005801,1,PillProjectDisc110/images/_OT8RK7DYV-F4NSB194!B2ED9-RSL8.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG,PillProjectDisc110,images,_OT8RK7DYV-F4NSB194!B2ED9-RSL8.JPG,.PNG,000930058
11504,00093005801,1,PillProjectDisc23/images/B7GQQ7!A6FA0789U8O71UGIXQDABG!W.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG,PillProjectDisc23,images,B7GQQ7!A6FA0789U8O71UGIXQDABG!W.JPG,.PNG,000930058
11505,00093005801,1,PillProjectDisc35/images/BIO0D-5IO47YN6A2D75SVK72H2W8I1M.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG,PillProjectDisc35,images,BIO0D-5IO47YN6A2D75SVK72H2W8I1M.JPG,.PNG,000930058
11506,00093005801,1,PillProjectDisc88/images/GBP0D0N!1E38TJ_OG_I8GIXR_1TAIP.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG,PillProjectDisc88,images,GBP0D0N!1E38TJ_OG_I8GIXR_1TAIP.JPG,.PNG,000930058
11507,00093005801,1,PillProjectDisc75/images/CR57M5LF1GSWSHYSLGX3L3FYJGU3VAD.JPG,MC_SPL_SPLIMAGE_V3.0,LEVOTHYROXINE 0.088MG,PillProjectDisc75,images,CR57M5LF1GSWSHYSLGX3L3FYJGU3VAD.JPG,.JPG,000930058
11508,00093005801,1,PillProjectDisc12/images/8YKR4G1EEQ2SRGQG5K1_0BGX3M0D_K.CR2,C3PI_Reference,LEVOTHYROXINE 0.088MG,PillProjectDisc12,images,8YKR4G1EEQ2SRGQG5K1_0BGX3M0D_K.JPG,.CR2,000930058
11509,00093005801,1,PillProjectDisc95/images/MDP7LQNCK5E3ONIUI!5H52MA8-S-!I.CR2,C3PI_Reference,LEVOTHYROXINE 0.088MG,PillProjectDisc95,images,MDP7LQNCK5E3ONIUI!5H52MA8-S-!I.JPG,.CR2,000930058
11510,00093005801,1,PillProjectDisc102/images/SX4Z9BKEOUX4HE2NY3SEECX53A0A_U.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc102,images,SX4Z9BKEOUX4HE2NY3SEECX53A0A_U.JPG,.JPG,000930058
11511,00093005801,1,PillProjectDisc104/images/UT73ZQYE6MH6Q-BAVC6ZR009Y4!_-R.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc104,images,UT73ZQYE6MH6Q-BAVC6ZR009Y4!_-R.JPG,.JPG,000930058
11512,00093005801,1,PillProjectDisc108/images/YE6V0W-2C_5SJHHRZFX8-UZAMG5UAH.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc108,images,YE6V0W-2C_5SJHHRZFX8-UZAMG5UAH.JPG,.JPG,000930058
11513,00093005801,1,PillProjectDisc110/images/_ZUN770RLMVK3D6UY0ZL9WMXMC5-AY.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc110,images,_ZUN770RLMVK3D6UY0ZL9WMXMC5-AY.JPG,.JPG,000930058
11514,00093005801,1,PillProjectDisc13/images/9ZJEPGCM0S2-9VB4CH_4B6SQR6_GJ-.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc13,images,9ZJEPGCM0S2-9VB4CH_4B6SQR6_GJ-.JPG,.JPG,000930058
11515,00093005801,1,PillProjectDisc15/images/B-44M6D4H3V0RRGYPYS1SLIZSQ_YYXY.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc15,images,B-44M6D4H3V0RRGYPYS1SLIZSQ_YYXY.JPG,.JPG,000930058
11516,00093005801,1,PillProjectDisc21/images/B5L1X7GTGSABO_BBCA69INPGPM2NWI_.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc21,images,B5L1X7GTGSABO_BBCA69INPGPM2NWI_.JPG,.JPG,000930058
11517,00093005801,1,PillProjectDisc28/images/BC2!8!9A0XF-66M0!4G2LA!!GJ17XI8.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc28,images,BC2!8!9A0XF-66M0!4G2LA!!GJ17XI8.JPG,.JPG,000930058
11518,00093005801,1,PillProjectDisc43/images/BPFXSRJT4QNMGBUO2DFBI-NQXXHDHO_.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc43,images,BPFXSRJT4QNMGBUO2DFBI-NQXXHDHO_.JPG,.JPG,000930058
11520,00093005801,1,PillProjectDisc53/images/BZVLQTV2UT-2ZKRZCJG_4MRZX02N_BP.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc53,images,BZVLQTV2UT-2ZKRZCJG_4MRZX02N_BP.JPG,.JPG,000930058
11521,00093005801,1,PillProjectDisc5/images/214_RHA!XJ44P3IR4ZVTI9Y-HL83BQ.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc5,images,214_RHA!XJ44P3IR4ZVTI9Y-HL83BQ.JPG,.JPG,000930058
11522,00093005801,1,PillProjectDisc5/images/2K4NUVAZM_BUBUQSJ_PYVTT!JV9J2B.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc5,images,2K4NUVAZM_BUBUQSJ_PYVTT!JV9J2B.JPG,.JPG,000930058
11523,00093005801,1,PillProjectDisc63/images/CFV!G6PP681D3JRKYDW4THUUU5XYOPN.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc63,images,CFV!G6PP681D3JRKYDW4THUUU5XYOPN.JPG,.JPG,000930058
11524,00093005801,1,PillProjectDisc71/images/CN-JQCRIH85SBQ5V19ACJA11_X3MLX.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc71,images,CN-JQCRIH85SBQ5V19ACJA11_X3MLX.JPG,.JPG,000930058
11525,00093005801,1,PillProjectDisc76/images/CS8U-DFVEZB-S6HILGH-AAG23V_0QBE.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc76,images,CS8U-DFVEZB-S6HILGH-AAG23V_0QBE.JPG,.JPG,000930058
11526,00093005801,1,PillProjectDisc81/images/CWE75HPUFW18OOCOXVF!QND2O3X_10Y.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc81,images,CWE75HPUFW18OOCOXVF!QND2O3X_10Y.JPG,.JPG,000930058
11527,00093005801,1,PillProjectDisc92/images/JKF035IE8DKDH3H2JFXRMAQGYA_14N.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG,PillProjectDisc92,images,JKF035IE8DKDH3H2JFXRMAQGYA_14N.JPG,.JPG,000930058
11528,00093005801,1,PillProjectDisc1/images/!RASGCGC5SYGS!IO9BV7LGPDWRYAKC.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc1,images,!RASGCGC5SYGS!IO9BV7LGPDWRYAKC.JPG,.PNG,000930058
11529,00093005801,1,PillProjectDisc20/images/B3U7FCZ3FHGQM508ZAFXWU_H6RFVAJD.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc20,images,B3U7FCZ3FHGQM508ZAFXWU_H6RFVAJD.JPG,.PNG,000930058
11530,00093005801,1,PillProjectDisc21/images/B4W7FSQM1UXY-1NU86-XD621ERJLKLV.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc21,images,B4W7FSQM1UXY-1NU86-XD621ERJLKLV.JPG,.PNG,000930058
11531,00093005801,1,PillProjectDisc53/images/BZHTFAZF0N10J0E-1XH2WL52M631C8G.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc53,images,BZHTFAZF0N10J0E-1XH2WL52M631C8G.JPG,.PNG,000930058
11532,00093005801,1,PillProjectDisc74/images/CQFNP_SIT!BSDT68LASF0K0KWDV_L-C.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc74,images,CQFNP_SIT!BSDT68LASF0K0KWDV_L-C.JPG,.PNG,000930058
11533,00093005801,1,PillProjectDisc74/images/CQL3GFO3_DXZN02EHSX5GW7Q_KOS_MY.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc74,images,CQL3GFO3_DXZN02EHSX5GW7Q_KOS_MY.JPG,.PNG,000930058
11534,00093005801,1,PillProjectDisc88/images/G4T9RRKEBH6Q2_8LPQIW4I8PWU4JXY.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc88,images,G4T9RRKEBH6Q2_8LPQIW4I8PWU4JXY.JPG,.PNG,000930058
11535,00093005801,1,PillProjectDisc89/images/HJBS_PS!SSFCV2-TB6H-G9H3MC3DV-.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG,PillProjectDisc89,images,HJBS_PS!SSFCV2-TB6H-G9H3MC3DV-.JPG,.PNG,000930058
11536,00093005801,1,PillProjectDisc23/images/B6XPHXG9NY5F6OXPWJLFU8WNCJG6-X!.JPG,MC_CHALLENGE_V1.0,LEVOTHYROXINE 0.088MG,PillProjectDisc23,images,B6XPHXG9NY5F6OXPWJLFU8WNCJG6-X!.JPG,.JPG,000930058
11537,00093005801,1,PillProjectDisc83/images/CYJCUJS4UGXI1TSSE86OOAIR25LO-9C.JPG,MC_CHALLENGE_V1.0,LEVOTHYROXINE 0.088MG,PillProjectDisc83,images,CYJCUJS4UGXI1TSSE86OOAIR25LO-9C.JPG,.JPG,000930058
11538,00093005801,1,PillProjectDisc18/images/B21UXOBT8XDGG8R3XU0D7I4OZVT56MB.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG,PillProjectDisc18,images,B21UXOBT8XDGG8R3XU0D7I4OZVT56MB.JPG,.PNG,000930058
11539,00093005801,1,PillProjectDisc45/images/BR9P3PSWH1FYYT!J49NWI09ZQNP2CUR.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG,PillProjectDisc45,images,BR9P3PSWH1FYYT!J49NWI09ZQNP2CUR.JPG,.PNG,000930058
11540,00093005801,1,PillProjectDisc4/images/15MY4O97L6U5V-ADYW85T_Q91_Y4NL.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG,PillProjectDisc4,images,15MY4O97L6U5V-ADYW85T_Q91_Y4NL.JPG,.PNG,000930058
11541,00093005801,1,PillProjectDisc99/images/PWCL6R1EWV!YJOY6708_3Q2LN39NKI.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG,PillProjectDisc99,images,PWCL6R1EWV!YJOY6708_3Q2LN39NKI.JPG,.PNG,000930058
52662,00527134410,1,PillProjectDisc11/images/8!3UTQC4NIOVZRAMC9Z11P3PSHM4!Y.CR2,C3PI_Reference,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc11,images,8!3UTQC4NIOVZRAMC9Z11P3PSHM4!Y.JPG,.CR2,005271344
52663,00527134410,1,PillProjectDisc72/images/COLA_OPR2G9HQT_V5HQA7PSJKQM3L8Y.CR2,C3PI_Reference,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc72,images,COLA_OPR2G9HQT_V5HQA7PSJKQM3L8Y.JPG,.CR2,005271344
52664,00527134410,1,PillProjectDisc103/images/TNKXVQ_KGW__4FHECTUB89VERDF58.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc103,images,TNKXVQ_KGW__4FHECTUB89VERDF58.JPG,.JPG,005271344
52665,00527134410,1,PillProjectDisc105/images/W0TM4TWJ-VD8MASAKGT2VA6VIDWU4B.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc105,images,W0TM4TWJ-VD8MASAKGT2VA6VIDWU4B.JPG,.JPG,005271344
52666,00527134410,1,PillProjectDisc107/images/XY7!AFZCK3_G79ZWBP1OKH6!V-T1R1.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc107,images,XY7!AFZCK3_G79ZWBP1OKH6!V-T1R1.JPG,.JPG,005271344
52667,00527134410,1,PillProjectDisc10/images/6U0QV!Q!2FKM31JEK-_-MFJL83CC8_.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc10,images,6U0QV!Q!2FKM31JEK-_-MFJL83CC8_.JPG,.JPG,005271344
52668,00527134410,1,PillProjectDisc24/images/B8IEG24UP9PUGS!P8MNV9L673AU6M2N.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc24,images,B8IEG24UP9PUGS!P8MNV9L673AU6M2N.JPG,.JPG,005271344
52669,00527134410,1,PillProjectDisc25/images/B9HH8III1DX60MZV9I7ZFMTIL5OV4ZZ.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc25,images,B9HH8III1DX60MZV9I7ZFMTIL5OV4ZZ.JPG,.JPG,005271344
52670,00527134410,1,PillProjectDisc28/images/BCAP4ZZ-YWHYBX06ORJR_J5_6MHG6V5.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc28,images,BCAP4ZZ-YWHYBX06ORJR_J5_6MHG6V5.JPG,.JPG,005271344
52671,00527134410,1,PillProjectDisc35/images/BI8THMQ29D0L8F-16KY2XL9YDCOMZ5C.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc35,images,BI8THMQ29D0L8F-16KY2XL9YDCOMZ5C.JPG,.JPG,005271344
52672,00527134410,1,PillProjectDisc35/images/BIN00_15692XZQMA!W5425LL93M!Q!S.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc35,images,BIN00_15692XZQMA!W5425LL93M!Q!S.JPG,.JPG,005271344
52673,00527134410,1,PillProjectDisc39/images/BMC503219K9ALSLG-DNTFTJ1UX9CKZO.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc39,images,BMC503219K9ALSLG-DNTFTJ1UX9CKZO.JPG,.JPG,005271344
52674,00527134410,1,PillProjectDisc44/images/BQJFD6F122LXFNC9J!UCKLF86_QTFMZ.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc44,images,BQJFD6F122LXFNC9J!UCKLF86_QTFMZ.JPG,.JPG,005271344
52675,00527134410,1,PillProjectDisc46/images/BSUWR01X39FTCI9-BZKA--0ASILOM!.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc46,images,BSUWR01X39FTCI9-BZKA--0ASILOM!.JPG,.JPG,005271344
52676,00527134410,1,PillProjectDisc47/images/BT4R41JGBA-V7LDGZYFNSU5ZPAE2B3N.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc47,images,BT4R41JGBA-V7LDGZYFNSU5ZPAE2B3N.JPG,.JPG,005271344
52677,00527134410,1,PillProjectDisc47/images/BTZ00SFWV0N3KLF_PXL3Q3Q9!4HY!XE.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc47,images,BTZ00SFWV0N3KLF_PXL3Q3Q9!4HY!XE.JPG,.JPG,005271344
52678,00527134410,1,PillProjectDisc48/images/BV1ICVUW1_KKPPW8A4OQK4C-KF4D61F.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc48,images,BV1ICVUW1_KKPPW8A4OQK4C-KF4D61F.JPG,.JPG,005271344
52679,00527134410,1,PillProjectDisc50/images/BWAWFTLDL1A-2-7FXDE8299SQ0ORKKA.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc50,images,BWAWFTLDL1A-2-7FXDE8299SQ0ORKKA.JPG,.JPG,005271344
52680,00527134410,1,PillProjectDisc52/images/BYMX8OE34DYUENDXXUO9UNIRQHS6H4I.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc52,images,BYMX8OE34DYUENDXXUO9UNIRQHS6H4I.JPG,.JPG,005271344
52681,00527134410,1,PillProjectDisc53/images/BZBFW0ZLFC!8O557UNUEBY767IQYJWZ.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc53,images,BZBFW0ZLFC!8O557UNUEBY767IQYJWZ.JPG,.JPG,005271344
52682,00527134410,1,PillProjectDisc62/images/CF48D63FBXFJ2690KW7UZ50MQ_YC!XK.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc62,images,CF48D63FBXFJ2690KW7UZ50MQ_YC!XK.JPG,.JPG,005271344
52684,00527134410,1,PillProjectDisc66/images/CITZGDYPF3VAIQ_ZDKT2R-FVD15J6G8.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc66,images,CITZGDYPF3VAIQ_ZDKT2R-FVD15J6G8.JPG,.JPG,005271344
52685,00527134410,1,PillProjectDisc66/images/CJ!5PKY822PHCDHUIVO-YH8AAPFX9YG.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc66,images,CJ!5PKY822PHCDHUIVO-YH8AAPFX9YG.JPG,.JPG,005271344
52686,00527134410,1,PillProjectDisc77/images/CSSGHACUWWBBWZQEBGHON94FI1QYD8V.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc77,images,CSSGHACUWWBBWZQEBGHON94FI1QYD8V.JPG,.JPG,005271344
52687,00527134410,1,PillProjectDisc7/images/481-YIC9I6IM1DRQXA4NXXY-ROI3S0.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc7,images,481-YIC9I6IM1DRQXA4NXXY-ROI3S0.JPG,.JPG,005271344
52688,00527134410,1,PillProjectDisc7/images/4CZU8IJ63!09G!K9MTA7GY8M0CHLI5.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc7,images,4CZU8IJ63!09G!K9MTA7GY8M0CHLI5.JPG,.JPG,005271344
52689,00527134410,1,PillProjectDisc7/images/4D!_JUDMYDZC1I7W-9VYMSNDUL79-Z.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc7,images,4D!_JUDMYDZC1I7W-9VYMSNDUL79-Z.JPG,.JPG,005271344
52690,00527134410,1,PillProjectDisc81/images/CWJK6YDSIQB75TIEQVWB!Q64AROSFW8.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc81,images,CWJK6YDSIQB75TIEQVWB!Q64AROSFW8.JPG,.JPG,005271344
52691,00527134410,1,PillProjectDisc81/images/CWQTUSCOO_5J__KJ_KO5HGGSUW1YS3_.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc81,images,CWQTUSCOO_5J__KJ_KO5HGGSUW1YS3_.JPG,.JPG,005271344
52692,00527134410,1,PillProjectDisc85/images/D0ES3M-L1F43F3LDT82IE-F9ZX2P3N.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc85,images,D0ES3M-L1F43F3LDT82IE-F9ZX2P3N.JPG,.JPG,005271344
52693,00527134410,1,PillProjectDisc86/images/DWP5WCRSW1P97VLV6GG0GA6I256O8L.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc86,images,DWP5WCRSW1P97VLV6GG0GA6I256O8L.JPG,.JPG,005271344
52694,00527134410,1,PillProjectDisc91/images/IXR-WZ86ET3Z3U5AIZV3XLZRW0NMTD.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc91,images,IXR-WZ86ET3Z3U5AIZV3XLZRW0NMTD.JPG,.JPG,005271344
52695,00527134410,1,PillProjectDisc93/images/L!DM5AXOMV4N2FG3ZZQ1Z5_ENO55GJ.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc93,images,L!DM5AXOMV4N2FG3ZZQ1Z5_ENO55GJ.JPG,.JPG,005271344
52696,00527134410,1,PillProjectDisc93/images/L!GTLE0SJVAXMCLD6XWI0FY0UQBIME.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc93,images,L!GTLE0SJVAXMCLD6XWI0FY0UQBIME.JPG,.JPG,005271344
52697,00527134410,1,PillProjectDisc95/images/M702IDZ6!9DLKB67ZFIQHF8I6YA9JF.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc95,images,M702IDZ6!9DLKB67ZFIQHF8I6YA9JF.JPG,.JPG,005271344
52698,00527134410,1,PillProjectDisc99/images/QD_KIF3RZS7A8CTIVG6SI8R19KA02G.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc99,images,QD_KIF3RZS7A8CTIVG6SI8R19KA02G.JPG,.JPG,005271344
52699,00527134410,1,PillProjectDisc9/images/5_RJ14QNHXT8P1OO_24QC-65GZ98I8.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc9,images,5_RJ14QNHXT8P1OO_24QC-65GZ98I8.JPG,.JPG,005271344
52700,00527134410,1,PillProjectDisc9/images/6HM2F2FO-S!K7XTLPY7J!38DSDSOQM.JPG,C3PI_Test,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc9,images,6HM2F2FO-S!K7XTLPY7J!38DSDSOQM.JPG,.JPG,005271344
52701,00527134410,1,PillProjectDisc101/images/SN898DB!3I9WG0HE3OCRG4-!JP2A0D.JPG,MC_API_NLMIMAGE_V1.3,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc101,images,SN898DB!3I9WG0HE3OCRG4-!JP2A0D.JPG,.JPG,005271344
52702,00527134410,1,PillProjectDisc105/images/W40AS6BPSXKJEQKAFS29L63!X530QZ.JPG,MC_API_RXNAV_V1.3,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc105,images,W40AS6BPSXKJEQKAFS29L63!X530QZ.JPG,.JPG,005271344
52703,00527134410,1,PillProjectDisc18/images/B2QMGOBLD9_RBTHW5942Y!--LK5F_XC.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc18,images,B2QMGOBLD9_RBTHW5942Y!--LK5F_XC.JPG,.PNG,005271344
52704,00527134410,1,PillProjectDisc28/images/BBTRCYONHS_7H0DUNKBUPZDFTCKNZQT.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc28,images,BBTRCYONHS_7H0DUNKBUPZDFTCKNZQT.JPG,.PNG,005271344
52705,00527134410,1,PillProjectDisc3/images/0ENI1LY3AF4BTGBN1RFBNLNMOLP4IY.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc3,images,0ENI1LY3AF4BTGBN1RFBNLNMOLP4IY.JPG,.PNG,005271344
52706,00527134410,1,PillProjectDisc45/images/BRU2C8Q9LC8RZ0_0U8WQE652ZX7X!6N.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc45,images,BRU2C8Q9LC8RZ0_0U8WQE652ZX7X!6N.JPG,.PNG,005271344
52707,00527134410,1,PillProjectDisc67/images/CJFUX2-!C_O_Y0YY!0AUEU7ZGWKV6F6.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc67,images,CJFUX2-!C_O_Y0YY!0AUEU7ZGWKV6F6.JPG,.PNG,005271344
